source,year,lat,lon,num_visits,mean_count,median_count,presence
OW,2014,49.45342,-123.36267,4,22.25,18.5,1
OW,2015,49.45342,-123.36267,2,0.5,0.5,1
OW,2006,49.45492,-123.24013,19,9.263157894736842,11,1
OW,2011,49.45492,-123.24013,2,56,56,1
OW,2014,49.45492,-123.24013,1,1,1,1
OW,2006,49.46026,-123.36674,12,8.583333333333334,11,1
OW,2006,49.4612,-123.41033,13,10.153846153846153,11,1
OW,2019,49.46425,-123.38948,1,1,1,1
OW,2014,49.469,-123.38392,4,1,1,1
OW,2015,49.469,-123.38392,1,1,1,1
OW,2018,49.469,-123.38392,2,1,1,1
OW,2007,49.47149,-123.46014,1,11,11,1
OW,2011,49.47149,-123.46014,2,13,13,1
OW,2015,49.47149,-123.46014,1,1,1,1
OW,2016,49.47149,-123.46014,1,1,1,1
OW,2017,49.47149,-123.46014,2,1,1,1
OW,2018,49.47149,-123.46014,1,1,1,1
OW,2019,49.47149,-123.46014,1,0,0,0
OW,2014,49.4717,-123.24523,1,1,1,1
OW,2015,49.4717,-123.24523,1,0,0,0
OW,2016,49.47833,-124.725,1,0,0,0
OW,2019,49.47833,-124.725,1,0,0,0
OW,2006,49.4819,-124.68314,1,11,11,1
OW,2018,49.4819,-124.68314,2,0,0,0
OW,2002,49.4838,-124.6476,1,11,11,1
OW,2003,49.4838,-124.6476,1,1,1,1
OW,2013,49.4838,-124.6476,1,1,1,1
OW,2010,49.48583,-123.29717,1,51,51,1
OW,2011,49.48583,-123.29717,1,26,26,1
OW,2019,49.48583,-123.29717,1,1,1,1
OW,2013,49.487353,-123.29928,1,11,11,1
OW,2004,49.4877,-124.1732,1,1,1,1
OW,2004,49.48783,-123.29995,1,26,26,1
OW,2013,49.48783,-123.29995,2,1,1,1
OW,2014,49.48783,-123.29995,1,1,1,1
OW,2015,49.48783,-123.29995,2,0.5,0.5,1
OW,2017,49.48783,-123.29995,1,1,1,1
OW,2018,49.48783,-123.29995,3,9,1,1
OW,2019,49.48783,-123.29995,1,1,1,1
OW,2014,49.48821,-123.33097,4,28.5,6,1
OW,2017,49.48821,-123.33097,1,1,1,1
OW,2020,49.48821,-123.33097,1,1,1,1
OW,2013,49.48867,-124.69083,1,11,11,1
OW,2017,49.48867,-124.69083,1,1,1,1
OW,2013,49.489,-124.176,1,0,0,0
OW,2004,49.48983,-123.3,1,26,26,1
OW,2013,49.49,-124.6642,1,11,11,1
OW,2017,49.49,-124.6642,1,1,1,1
OW,2018,49.49,-124.6642,1,0,0,0
OW,2004,49.49033,-123.298,1,0,0,0
OW,2010,49.49117,-123.29983,1,11,11,1
OW,2011,49.49117,-123.29983,1,26,26,1
OW,2012,49.49117,-123.29983,2,31,31,1
OW,2019,49.49117,-123.29983,1,0,0,0
OW,2001,49.491797,-124.124957,2,11,11,1
OW,2003,49.491797,-124.124957,1,1,1,1
OW,2001,49.494696,-124.12243,1,0,0,0
OW,2002,49.4957,-124.187,1,1,1,1
OW,2001,49.496257,-124.123257,1,26,26,1
OW,2006,49.49683,-124.684,1,11,11,1
OW,2018,49.497,-124.68,1,0,0,0
OW,2013,49.497154,-124.188199,1,1,1,1
OW,2018,49.499,-124.683,1,0,0,0
OW,2019,49.499,-124.683,1,0,0,0
OW,2013,49.4993,-124.6774,1,1,1,1
OW,2008,49.499838,-123.301046,1,0,0,0
OW,2012,49.499838,-123.301046,1,0,0,0
OW,2015,49.499838,-123.301046,2,0,0,0
OW,2017,49.499838,-123.301046,3,0.3333333333333333,0,1
OW,2018,49.499838,-123.301046,2,1,1,1
OW,2019,49.499838,-123.301046,2,0.5,0.5,1
OW,2004,49.500249,-123.302323,1,1,1,1
OW,2011,49.50272,-123.25095,1,26,26,1
OW,2014,49.50272,-123.25095,1,1,1,1
OW,2013,49.50333,-124.61333,1,11,11,1
OW,2016,49.50333,-124.61333,1,0,0,0
OW,2017,49.50333,-124.61333,1,0,0,0
OW,2018,49.50333,-124.61333,1,0,0,0
OW,2019,49.50333,-124.61333,1,0,0,0
OW,2004,49.51035,-123.30233,1,11,11,1
OW,2010,49.51035,-123.30233,1,26,26,1
OW,2014,49.51035,-123.30233,2,1,1,1
OW,2016,49.51035,-123.30233,1,0,0,0
OW,2019,49.51035,-123.30233,1,0,0,0
OW,2004,49.511659,-123.795105,1,11,11,1
OW,2001,49.512358,-124.130188,4,16,18.5,1
OW,2002,49.512358,-124.130188,4,6,6,1
OW,2003,49.512358,-124.130188,11,5.181818181818182,1,1
OW,2004,49.512358,-124.130188,3,4.333333333333333,1,1
OW,2005,49.512358,-124.130188,2,1,1,1
OW,2006,49.512358,-124.130188,1,0,0,0
OW,2009,49.512358,-124.130188,1,26,26,1
OW,2001,49.515702,-124.132806,1,11,11,1
OW,2005,49.515702,-124.132806,1,1,1,1
OW,2005,49.5169,-124.5773,1,11,11,1
OW,2006,49.5169,-124.5773,1,11,11,1
OW,2016,49.5169,-124.5773,1,1,1,1
OW,2001,49.517436,-124.137195,1,11,11,1
OW,2004,49.523,-123.798,1,11,11,1
OW,2008,49.523,-123.798,1,11,11,1
OW,2015,49.52818,-123.39725,1,0,0,0
OW,2004,49.532,-123.925,1,1,1,1
OW,2004,49.546449,-123.766994,1,11,11,1
OW,2008,49.546449,-123.766994,1,11,11,1
OW,2019,49.546449,-123.766994,1,0,0,0
OW,2020,49.546449,-123.766994,1,1,1,1
OW,2013,49.54983,-123.24167,1,11,11,1
OW,2015,49.54983,-123.24167,1,0,0,0
OW,2012,49.555,-123.396,2,11,11,1
OW,2013,49.555,-123.396,2,6,6,1
OW,2015,49.555,-123.396,1,1,1,1
OW,2016,49.555,-123.396,1,1,1,1
OW,2017,49.555,-123.396,2,1,1,1
OW,2018,49.555,-123.396,1,11,11,1
OW,2019,49.555,-123.396,2,1,1,1
OW,2020,49.555,-123.396,1,26,26,1
OW,2004,49.55833,-124.66667,1,0,0,0
OW,2012,49.55917,-123.37817,1,11,11,1
OW,2017,49.55917,-123.37817,1,1,1,1
OW,2011,49.55983,-123.236,1,51,51,1
OW,2002,49.56103,-123.23512,2,0.5,0.5,1
OW,2003,49.56103,-123.23512,5,0.4,0,1
OW,2004,49.56103,-123.23512,1,11,11,1
OW,2007,49.56103,-123.23512,1,0,0,0
OW,2011,49.56103,-123.23512,1,26,26,1
OW,2012,49.56103,-123.23512,1,11,11,1
OW,2014,49.56103,-123.23512,1,1,1,1
OW,2015,49.56103,-123.23512,2,0,0,0
OW,2017,49.56103,-123.23512,2,0.5,0.5,1
OW,2019,49.56103,-123.23512,1,0,0,0
OW,2020,49.56103,-123.23512,1,1,1,1
OW,2002,49.56283,-123.23417,1,0,0,0
OW,2003,49.56283,-123.23417,1,1,1,1
OW,2005,49.56283,-123.23417,2,0,0,0
OW,2008,49.56283,-123.23417,1,0,0,0
OW,2015,49.56283,-123.23417,1,0,0,0
OW,2017,49.56283,-123.23417,3,0,0,0
OW,2018,49.56283,-123.23417,2,0,0,0
OW,2010,49.56617,-123.23417,3,12.333333333333334,11,1
OW,2013,49.56617,-123.23417,1,11,11,1
OW,2015,49.56617,-123.23417,1,0,0,0
OW,2016,49.56617,-123.23417,1,0,0,0
OW,2001,49.56685,-123.80347,2,11,11,1
OW,2004,49.56685,-123.80347,3,16,11,1
OW,2010,49.56685,-123.80347,1,26,26,1
OW,2018,49.56685,-123.80347,1,1,1,1
OW,2019,49.56685,-123.80347,1,0,0,0
OW,2020,49.56685,-123.80347,2,1,1,1
OW,2013,49.575684,-123.275807,1,0,0,0
OW,2009,49.57667,-123.27443,2,5.5,5.5,1
OW,2018,49.57667,-123.27443,1,0,0,0
OW,2004,49.57756,-123.27346,1,0,0,0
OW,2007,49.57756,-123.27346,2,0,0,0
OW,2009,49.57756,-123.27346,1,0,0,0
OW,2017,49.57756,-123.27346,1,0,0,0
OW,2018,49.57756,-123.27346,1,0,0,0
OW,2003,49.5785,-123.23033,3,9,1,1
OW,2005,49.5785,-123.23033,2,56,56,1
OW,2019,49.57871,-123.281321,1,1,1,1
OW,2001,49.60316,-124.05929,3,17.666666666666668,26,1
OW,2010,49.604,-123.788,2,13.5,13.5,1
OW,2004,49.61117,-123.24945,1,1,1,1
OW,2012,49.6115,-123.216,1,11,11,1
OW,2013,49.6115,-123.216,2,11,11,1
OW,2001,49.6188,-124.0646,4,6,6,1
OW,2002,49.6188,-124.0646,1,1,1,1
OW,2003,49.6188,-124.0646,3,1,1,1
OW,2004,49.6188,-124.0646,2,1,1,1
OW,2005,49.6188,-124.0646,1,1,1,1
OW,2009,49.6188,-124.0646,1,11,11,1
OW,2004,49.6217,-124.0623,1,1,1,1
OW,2004,49.62663,-124.07074,1,1,1,1
OW,2004,49.62909,-124.05817,1,0,0,0
OW,2007,49.63072,-123.21237,1,11,11,1
OW,2013,49.63072,-123.21237,1,1,1,1
OW,2007,49.63072,-123.21232,1,11,11,1
OW,2001,49.634,-123.824,1,26,26,1
OW,2005,49.644,-124.119,1,11,11,1
OW,2009,49.644,-124.119,1,26,26,1
OW,2001,49.648,-124.089,4,3,0.5,1
OW,2003,49.648,-124.089,1,1,1,1
OW,2004,49.65619,-124.073226,1,0,0,0
OW,2005,49.673133,-124.068594,1,11,11,1
OW,2001,49.673366,-124.085439,5,1,1,1
OW,2002,49.673366,-124.085439,6,9.333333333333334,11,1
OW,2003,49.673366,-124.085439,8,12.125,11,1
OW,2004,49.673366,-124.085439,3,4.333333333333333,1,1
OW,2005,49.673366,-124.085439,3,4,1,1
OW,2009,49.673366,-124.085439,1,11,11,1
OW,2001,49.704,-124.076,13,1.5384615384615385,1,1
OW,2002,49.704,-124.076,6,0.8333333333333334,1,1
OW,2003,49.704,-124.076,2,1,1,1
OW,2005,49.704,-124.076,1,1,1,1
OW,2001,49.710127,-123.775658,1,11,11,1
OW,2008,49.710127,-123.775658,1,101,101,1
OW,2015,49.734895,-123.894058,1,0,0,0
OW,2003,49.74226,-123.895123,1,26,26,1
OW,2001,49.744345,-124.027652,3,4.333333333333333,1,1
OW,2002,49.744345,-124.027652,1,1,1,1
OW,2004,49.744345,-124.027652,1,11,11,1
OW,2008,49.744345,-124.027652,2,1,1,1
OW,2015,49.744345,-124.027652,1,0,0,0
OW,2003,49.744717,-124.039216,1,0,0,0
OW,2008,49.751,-123.9261,1,1,1,1
OW,2009,49.751,-123.9261,1,1,1,1
OW,2002,49.7572,-123.93925,3,11,11,1
OW,2003,49.7572,-123.93925,6,12.666666666666666,11,1
OW,2004,49.7572,-123.93925,1,1,1,1
OW,2005,49.7572,-123.93925,1,0,0,0
OW,2015,49.75803,-123.9896,1,1,1,1
OW,2004,49.75961,-123.93427,1,1,1,1
OW,2002,49.760423,-123.942131,1,11,11,1
OW,2015,49.76181,-123.93755,1,1,1,1
OW,2020,49.7622,-123.93657,1,0,0,0
OW,2001,49.76273,-123.93908,2,6,6,1
OW,2002,49.76273,-123.93908,4,3.5,1,1
OW,2004,49.76273,-123.93908,2,1,1,1
OW,2006,49.76273,-123.93908,2,1,1,1
OW,2008,49.76273,-123.93908,2,6,6,1
OW,2015,49.76273,-123.93908,1,0,0,0
OW,2001,49.767446,-124.019472,1,1,1,1
OW,2015,49.77413,-123.947595,1,0,0,0
OW,2015,49.77843,-123.95153,1,1,1,1
OW,2001,49.779157,-124.189988,2,18.5,18.5,1
OW,2002,49.779157,-124.189988,3,11,11,1
OW,2020,49.779157,-124.189988,1,1,1,1
OW,2008,49.784409,-123.973341,1,0,0,0
OW,2002,49.787069,-123.998404,1,11,11,1
OW,2020,49.787069,-123.998404,1,0,0,0
OW,2005,49.7877,-123.9458,1,0,0,0
OW,2003,49.8042,-123.9642,1,11,11,1
OW,2015,49.8042,-123.9642,1,1,1,1
OW,2020,49.8042,-123.9642,1,0,0,0
OW,2016,49.84882,-124.53938,1,0,0,0
OW,2009,49.857973,-126.670838,1,1,1,1
OW,2003,49.8862,-124.7918,1,1,1,1
OW,2009,49.8879,-126.8148,1,1,1,1
OW,2003,49.98981,-127.42458,1,1,1,1
OW,2003,50.006329,-124.80786,1,1,1,1
OW,2003,50.0187,-127.3602,3,4.333333333333333,1,1
OW,2004,50.0187,-127.3602,6,4,1,1
OW,2005,50.0187,-127.3602,3,1,1,1
OW,2006,50.0187,-127.3602,3,7.333333333333333,11,1
OW,2002,50.0407,-125.2226,1,26,26,1
OW,2020,50.042199,-125.247316,1,11,11,1
OW,2004,50.043404,-127.302723,1,11,11,1
OW,2005,50.043404,-127.302723,1,1,1,1
OW,2002,50.0517,-125.2317,1,1,1,1
OW,2020,50.0517,-125.2317,1,1,1,1
OW,2002,50.052631,-124.911318,1,1,1,1
OW,2007,50.066,-125.234,1,11,11,1
OW,2002,50.0806,-125.2556,1,1,1,1
OW,2002,50.0927,-125.2686,1,1,1,1
OW,2004,50.103694,-127.521945,1,26,26,1
OW,2009,50.12028,-127.944181,1,11,11,1
OW,2002,50.133251,-125.335819,3,16,11,1
OW,2009,50.437428,-128.03022,2,0.5,0.5,1
OW,2016,50.44907,-125.53627,1,0,0,0
OW,2009,50.49451,-127.73163,1,1,1,1
OW,2001,50.580209,-126.927371,1,1,1,1
OW,2003,50.580209,-126.927371,1,11,11,1
OW,2001,50.585009,-126.764268,2,6,6,1
OW,2002,50.585009,-126.764268,2,6,6,1
OW,2003,50.585009,-126.764268,1,11,11,1
OW,2012,50.585009,-126.764268,1,1,1,1
OW,2001,50.588088,-126.833791,2,0.5,0.5,1
OW,2002,50.588088,-126.833791,2,5.5,5.5,1
OW,2003,50.588088,-126.833791,2,11,11,1
OW,2004,50.588088,-126.833791,1,1,1,1
OW,2005,50.588088,-126.833791,1,1,1,1
OW,2006,50.588088,-126.833791,1,0,0,0
OW,2009,50.588088,-126.833791,1,1,1,1
OW,2011,50.588088,-126.833791,1,0,0,0
OW,2012,50.588088,-126.833791,1,1,1,1
OW,2019,50.588088,-126.833791,1,0,0,0
OW,2011,50.588129,-126.794352,1,0,0,0
OW,2019,50.588129,-126.794352,1,0,0,0
OW,2001,50.59019,-126.76249,1,1,1,1
OW,2019,50.590596,-126.799577,1,1,1,1
OW,2004,50.5968,-127.0319,1,0,0,0
OW,2002,50.604014,-126.819704,1,11,11,1
OW,2003,50.604014,-126.819704,1,1,1,1
OW,2004,50.604014,-126.819704,1,0,0,0
OW,2005,50.604014,-126.819704,1,1,1,1
OW,2006,50.604014,-126.819704,1,0,0,0
OW,2008,50.610746,-127.083949,1,101,101,1
OW,2010,50.71968,-126.68205,1,1,1,1
OW,2006,50.723,-127.459,1,1,1,1
OW,2006,50.734126,-127.491264,1,1,1,1
OW,2011,50.734126,-127.491264,1,1,1,1
OW,2002,50.753535,-127.433425,1,11,11,1
OW,2012,50.753535,-127.433425,1,11,11,1
OW,2003,50.803843,-128.700494,1,11,11,1
OW,2003,50.811328,-128.651056,1,11,11,1
OW,2011,50.813978,-127.480671,2,1,1,1
OW,2012,50.813978,-127.480671,1,1,1,1
OW,2014,50.813978,-127.480671,2,31,31,1
OW,2015,50.813978,-127.480671,3,0,0,0
OW,2003,50.822391,-128.669252,1,11,11,1
OW,2015,50.83985,-127.592726,1,1,1,1
OW,2001,50.847722,-127.643881,1,11,11,1
OW,2002,50.847722,-127.643881,1,1,1,1
OW,2003,50.847722,-127.643881,2,0.5,0.5,1
OW,2004,50.847722,-127.643881,1,1,1,1
OW,2005,50.847722,-127.643881,1,1,1,1
OW,2009,50.847722,-127.643881,1,0,0,0
OW,2011,50.847722,-127.643881,3,1,1,1
OW,2012,50.847722,-127.643881,3,0.6666666666666666,1,1
OW,2014,50.847722,-127.643881,1,11,11,1
OW,2015,50.847722,-127.643881,2,0,0,0
OW,2001,50.850578,-127.656457,1,1,1,1
OW,2003,50.850578,-127.656457,3,9.333333333333334,1,1
OW,2005,50.850578,-127.656457,1,1,1,1
OW,2009,50.850578,-127.656457,2,6,6,1
OW,2011,50.850578,-127.656457,4,3.5,1,1
OW,2012,50.850578,-127.656457,7,8.142857142857142,11,1
OW,2014,50.850578,-127.656457,2,11,11,1
OW,2015,50.850578,-127.656457,3,0.3333333333333333,0,1
OW,2011,50.850903,-127.661263,1,1,1,1
OW,2015,50.851661,-127.590882,1,0,0,0
OW,2004,50.854614,-127.856561,1,1,1,1
OW,2005,50.854614,-127.856561,1,1,1,1
OW,2001,50.855427,-127.854844,2,6,6,1
OW,2002,50.855427,-127.854844,2,11,11,1
OW,2003,50.855427,-127.854844,2,5.5,5.5,1
OW,2004,50.855427,-127.854844,2,0.5,0.5,1
OW,2005,50.855427,-127.854844,1,11,11,1
OW,2009,50.855427,-127.854844,1,1,1,1
OW,2011,50.855427,-127.854844,1,1,1,1
OW,2012,50.878152,-127.520158,1,1,1,1
OW,2001,50.886445,-127.427922,1,11,11,1
OW,2011,50.886445,-127.427922,2,6,6,1
OW,2012,50.886445,-127.427922,2,11,11,1
OW,2015,50.886445,-127.427922,1,0,0,0
OW,2012,50.88758,-127.531944,1,1,1,1
OW,2003,50.89155,-127.41103,1,1,1,1
OW,2004,50.89155,-127.41103,1,1,1,1
OW,2005,50.89155,-127.41103,1,1,1,1
OW,2009,50.89155,-127.41103,1,11,11,1
OW,2014,50.89155,-127.41103,1,26,26,1
OW,2015,50.892967,-127.501865,1,0,0,0
OW,2011,50.897644,-127.531144,1,0,0,0
OW,2003,50.898888,-127.525645,2,11,11,1
OW,2004,50.898888,-127.525645,1,11,11,1
OW,2001,51.087478,-127.63324,1,0,0,0
OW,2003,51.087478,-127.63324,1,1,1,1
OW,2004,51.087478,-127.63324,1,1,1,1
OW,2005,51.087478,-127.63324,1,1,1,1
OW,2011,51.088241,-127.514877,1,1,1,1
OW,2001,51.088792,-127.473539,1,0,0,0
OW,2004,51.088792,-127.473539,2,0,0,0
OW,2005,51.088792,-127.473539,1,0,0,0
OW,2011,51.088792,-127.473539,1,0,0,0
OW,2004,51.101136,-127.543405,1,1,1,1
OW,2005,51.101136,-127.543405,1,0,0,0
OW,2001,51.12354,-127.166834,1,0,0,0
OW,2017,51.6490833,-128.1511667,1,1,1,1
OW,2017,51.649467,-128.155367,1,1,1,1
OW,2017,51.649849,-128.069228,1,1,1,1
OW,2016,51.65455,-128.12857,1,1,1,1
OW,2017,51.65455,-128.12857,2,1,1,1
OW,2017,51.655592,-127.960039,1,1,1,1
OW,2017,51.655926,-128.029764,1,0,0,0
OW,2017,51.66448,-128.0955,1,1,1,1
OW,2017,51.6670333,-128.13995,1,1,1,1
OW,2017,51.6778439,-128.1167723,1,11,11,1
OW,2017,51.68025,-128.1261,1,11,11,1
OW,2017,51.692362,-128.131106,1,1,1,1
OW,2017,51.6947,-128.08081,4,6,6,1
OW,2001,51.717458,-128.167883,2,6,6,1
OW,2002,51.717458,-128.167883,3,7.666666666666667,11,1
OW,2017,51.7332333,-127.9959833,1,11,11,1
OW,2017,51.7442166,-128.0693167,1,0,0,0
OW,2002,51.769327,-128.185043,1,1,1,1
OW,2012,51.780866,-128.835657,3,4.333333333333333,1,1
OW,2001,51.7882,-128.0604,1,0,0,0
OW,2017,51.80263,-128.24346,1,0,0,0
OW,2002,51.91412,-130.99931,1,1,1,1
OW,2002,52.00895,-130.97598,1,1,1,1
OW,2002,52.08651,-131.12794,1,1,1,1
OW,2018,52.09,-131.15,1,0,0,0
OW,2002,52.091996,-131.13992,1,1,1,1
OW,2002,52.0923,-131.22365,1,1,1,1
OW,2002,52.11598,-130.92878,1,1,1,1
OW,2002,52.15897,-131.08258,1,1,1,1
OW,2002,52.20937,-130.96727,1,1,1,1
OW,2003,52.30408,-131.27788,1,1,1,1
OW,2003,52.30582,-131.22637,1,0,0,0
OW,2003,52.31195,-131.2614,1,26,26,1
OW,2003,52.32307,-131.4473,1,26,26,1
OW,2018,52.36467,-131.35074,1,1,1,1
OW,2005,52.378812,-126.855268,1,0,0,0
OW,2001,52.394392,-128.790123,1,11,11,1
OW,2002,52.394392,-128.790123,1,1,1,1
OW,2018,52.53631,-131.64035,1,0,0,0
OW,2002,52.5765,-131.561,4,1,1,1
OW,2003,52.5765,-131.561,1,11,11,1
OW,2018,52.67,-131.73,1,0,0,0
OW,2001,52.876019,-129.162308,1,11,11,1
OW,2003,52.891142,-131.560149,2,11,11,1
OW,2001,52.99686,-128.964554,2,1,1,1
OW,2004,52.99686,-128.964554,3,11,11,1
OW,2018,53.01737,-131.6987,1,0,0,0
OW,2002,53.043558,-131.48991,1,11,11,1
OW,2003,53.161473,-128.693104,1,101,101,1
OW,2003,53.30693,-135.65923,1,1,1,1
OW,2001,54.00669,-132.1457,1,26,26,1
OW,2004,54.00669,-132.1457,1,26,26,1
OW,2001,54.19005,-133.01435,4,14.75,11,1
OW,2003,54.19005,-133.01435,1,1,1,1
OW,2004,54.19005,-133.01435,1,11,11,1
OW,2004,54.22679,-132.96225,1,1,1,1
OW,2003,54.23487,-132.96525,1,26,26,1
OW,2001,54.2383,-132.9598,2,6,6,1
OW,2001,54.2611,-133.03005,1,11,11,1
OW,2003,54.2611,-133.03005,1,11,11,1
OW,2004,54.2611,-133.03005,1,1,1,1
OW,2003,54.6307,-130.8653,1,1,1,1
OW,2002,54.6405,-130.8277,1,11,11,1
OW,2013,54.6405,-130.8277,2,1,1,1
OW,2001,54.6516,-130.8275,4,8.5,11,1
OW,2002,54.6516,-130.8275,3,4,1,1
OW,2003,54.6516,-130.8275,1,11,11,1
OW,2004,54.6516,-130.8275,2,6,6,1
OW,2013,54.6516,-130.8275,1,0,0,0
OW,2002,54.789166,-130.354398,2,0,0,0
OW,2003,55.73937,-132.25888,1,11,11,1
OW,2001,57.126197,-134.117103,1,0,0,0
OW,2003,57.126197,-134.117103,1,0,0,0
OW_pre_2001,2000,48.404212,-123.348712,1,NA,NA,1
OW_pre_2001,1994,48.414166,-123.385205,1,NA,NA,1
OW_pre_2001,1986,48.418261,-122.813253,1,NA,NA,1
OW_pre_2001,1995,48.44305,-122.92166,1,NA,NA,1
OW_pre_2001,1996,48.44305,-122.92166,3,NA,NA,1
OW_pre_2001,1997,48.44305,-122.92166,1,NA,NA,1
OW_pre_2001,1986,48.457063,-123.037521,2,NA,NA,1
OW_pre_2001,1986,48.48002,-123.07169,1,NA,NA,1
OW_pre_2001,1996,48.48002,-123.07169,1,NA,NA,1
OW_pre_2001,1993,48.4817,-123.09425,2,NA,NA,1
OW_pre_2001,1994,48.4817,-123.09425,1,NA,NA,1
OW_pre_2001,1995,48.4817,-123.09425,1,NA,NA,1
OW_pre_2001,1986,48.51603,-123.15344,1,NA,NA,1
OW_pre_2001,1993,48.528918,-123.163585,1,NA,NA,1
OW_pre_2001,1996,48.528918,-123.163585,1,NA,NA,1
OW_pre_2001,1995,48.54054,-123.16071,1,NA,NA,1
OW_pre_2001,2000,48.59833,-123.48167,1,NA,NA,1
OW_pre_2001,1991,48.70333,-123.43333,1,NA,NA,1
OW_pre_2001,1990,48.71167,-123.37333,1,NA,NA,1
OW_pre_2001,1992,48.72167,-123.35667,1,NA,NA,1
OW_pre_2001,1993,48.72167,-123.35667,1,NA,NA,1
OW_pre_2001,1992,48.73167,-123.20833,2,NA,NA,1
OW_pre_2001,1999,48.73167,-123.20833,1,NA,NA,1
OW_pre_2001,2000,48.73167,-123.20833,1,NA,NA,1
OW_pre_2001,1990,48.73667,-123.375,1,NA,NA,1
OW_pre_2001,1994,48.80833,-123.265,1,NA,NA,1
OW_pre_2001,1993,48.81667,-123.34667,1,NA,NA,1
OW_pre_2001,1992,48.82,-123.205,1,NA,NA,1
OW_pre_2001,1985,48.825,-123.39,1,NA,NA,1
OW_pre_2001,1999,48.825,-123.27333,1,NA,NA,1
OW_pre_2001,1995,48.82833,-123.22667,4,NA,NA,1
OW_pre_2001,1997,48.82833,-123.22667,1,NA,NA,1
OW_pre_2001,1995,48.83,-123.24333,1,NA,NA,1
OW_pre_2001,1985,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1986,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1987,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1991,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1992,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1993,48.833947,-123.32936,2,NA,NA,1
OW_pre_2001,1994,48.833947,-123.32936,2,NA,NA,1
OW_pre_2001,1996,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1998,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1999,48.833947,-123.32936,1,NA,NA,1
OW_pre_2001,1999,48.84,-123.36833,1,NA,NA,1
OW_pre_2001,1988,48.84167,-123.33333,1,NA,NA,1
OW_pre_2001,1994,48.84167,-123.33333,2,NA,NA,1
OW_pre_2001,1995,48.84333,-123.41667,1,NA,NA,1
OW_pre_2001,1994,48.845,-123.34667,1,NA,NA,1
OW_pre_2001,1989,48.85333,-123.30333,1,NA,NA,1
OW_pre_2001,1996,48.85333,-123.30333,1,NA,NA,1
OW_pre_2001,1997,48.85333,-123.30333,2,NA,NA,1
OW_pre_2001,2000,48.85333,-123.30333,2,NA,NA,1
OW_pre_2001,1989,48.854734,-123.248336,1,NA,NA,1
OW_pre_2001,1990,48.854734,-123.248336,1,NA,NA,1
OW_pre_2001,1992,48.854734,-123.248336,1,NA,NA,1
OW_pre_2001,1999,48.855,-123.25,1,NA,NA,1
OW_pre_2001,1992,48.85833,-123.38833,1,NA,NA,1
OW_pre_2001,1992,48.85833,-123.345,1,NA,NA,1
OW_pre_2001,1986,48.85833,-123.26833,1,NA,NA,1
OW_pre_2001,1999,48.86,-123.35,1,NA,NA,1
OW_pre_2001,1994,48.86,-123.31,1,NA,NA,1
OW_pre_2001,1996,48.86167,-123.3,1,NA,NA,1
OW_pre_2001,1987,48.86167,-123.24667,1,NA,NA,1
OW_pre_2001,1988,48.86167,-123.24667,1,NA,NA,1
OW_pre_2001,2000,48.86167,-123.24667,1,NA,NA,1
OW_pre_2001,1996,48.86667,-123.27667,1,NA,NA,1
OW_pre_2001,1986,48.86797,-123.30296,3,NA,NA,1
OW_pre_2001,1987,48.86797,-123.30296,2,NA,NA,1
OW_pre_2001,1989,48.86797,-123.30296,3,NA,NA,1
OW_pre_2001,1990,48.86797,-123.30296,3,NA,NA,1
OW_pre_2001,1991,48.86797,-123.30296,3,NA,NA,1
OW_pre_2001,1992,48.86797,-123.30296,4,NA,NA,1
OW_pre_2001,1993,48.86797,-123.30296,5,NA,NA,1
OW_pre_2001,1994,48.86797,-123.30296,4,NA,NA,1
OW_pre_2001,1995,48.86797,-123.30296,1,NA,NA,1
OW_pre_2001,1996,48.86797,-123.30296,5,NA,NA,1
OW_pre_2001,1997,48.86797,-123.30296,4,NA,NA,1
OW_pre_2001,1998,48.86797,-123.30296,2,NA,NA,1
OW_pre_2001,1999,48.86797,-123.30296,5,NA,NA,1
OW_pre_2001,2000,48.86797,-123.30296,3,NA,NA,1
OW_pre_2001,1985,48.87333,-123.305,1,NA,NA,1
OW_pre_2001,1991,48.87333,-123.285,1,NA,NA,1
OW_pre_2001,1992,48.87333,-123.285,2,NA,NA,1
OW_pre_2001,1993,48.87333,-123.285,4,NA,NA,1
OW_pre_2001,1994,48.87333,-123.285,5,NA,NA,1
OW_pre_2001,1995,48.87333,-123.285,2,NA,NA,1
OW_pre_2001,1996,48.87333,-123.285,4,NA,NA,1
OW_pre_2001,1997,48.87333,-123.285,3,NA,NA,1
OW_pre_2001,1998,48.87333,-123.285,2,NA,NA,1
OW_pre_2001,1999,48.87333,-123.285,5,NA,NA,1
OW_pre_2001,2000,48.87333,-123.285,3,NA,NA,1
OW_pre_2001,1992,48.88333,-123.46833,1,NA,NA,1
OW_pre_2001,1999,48.88333,-123.305,1,NA,NA,1
OW_pre_2001,1999,48.918268,-125.50375,1,NA,NA,1
